bd_swab_id,extraction_plate_id,extraction_date,qpcr_plate_id,qpcr_date,average_ct,average_copy_number,average_zoospores,extract_lab,qpcr_lab,standard,master_mix,qpcr_machine,extraction_kit,replicate,result,swab_type
170129-01-LA06-AMMA,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170129-01-LA06-AMOP,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170129-02-LA06-AMMA,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170129-03-LA06-AMMA,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170219-01-LA04-ACBL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170304-06-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170304-07-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170304-08-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170304-09-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170304-10-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,32.63777924,113.1018143,4524.072571,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170304-11-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,33.80612183,49.860378270000005,1994.415131,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170304-12-LA05-LICL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-01-LA03-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-02-LA02-ACBL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-03-LA02-ACBL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-06-LA03-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-07-LA03-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-08-LA03-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-09-LA03-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-10-LA03-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-11-LA03-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170305-12-LA03-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-01-LA01-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-02-LA01-EUQU,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-03-LA01-EUQU,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-04-LA04-LISP,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,36.17272186,9.488984108,379.559364,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170306-05-LA04-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-06-LA04-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-07-LA04-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-08-LA04-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-09-LA04-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,30.07469177,682.0686035,27282.74414,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170306-10-LA04-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-11-LA04-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-12-LA04-HYCI,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-13-LA04-LICL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-14-LA04-LICL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-15-LA04-LICL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-16-LA04-LICL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-17-LA04-LICL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-18-LA04-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170306-19-LA04-ANFO,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170307-01-LA05-LISP,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,33.11938477,80.69372559,3227.749023,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170307-02-LA05-LISP,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,34.57338333,29.117551800000005,1164.702072,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170307-03-LA05-LISP,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,33.42970657,64.91709900000002,2596.68396,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170307-04-LA05-LISP,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,30.84359741,397.856781,15914.27124,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170307-05-LA05-ACBL,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170307-06-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170307-07-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170307-08-LA05-PSCR,DPW_080317_SERDP_5,2017-08-03T00:00:00Z,SERDP_06_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170307-09-LA05-PSCR,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,33.23400116,90.23360443000001,3609.344177,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170307-10-LA05-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170307-11-LA05-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170307-12-LA05-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,35.391,21.044999999999998,841.805725,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170307-13-LA05-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,32.2,181.256,7250.244751,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170308-01-LA01-LISP,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-02-LA01-LISP,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-03-LA01-PSCR,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-04-LA01-PSCR,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-05-LA01-LICA,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-06-LA01-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-07-LA01-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-08-LA01-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-09-LA01-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-10-LA01-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-11-LA01-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170308-12-LA01-LICL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-01-LA03-LISP,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,32.0002327,118.60867309999999,4744.346924,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170309-02-LA03-LISP,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,32.18302917,104.5501404,4182.005615,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170309-03-LA03-EUQU,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-04-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-05-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-06-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-07-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-08-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-09-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-10-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-11-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-12-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-13-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-14-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170309-15-LA03-ANFO,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170310-01-LA02-LICA,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,28.45477295,1370.378174,54815.12695,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170310-02-LA02-LICA,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,25.80973434,8504.918945,340196.7578,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170311-01-LA03-ACBL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170311-02-LA03-ACBL,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170311-03-LA03-EUQU,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170311-04-LA03-EUQU,DPW_080317_SERDP_6,2017-08-03T00:00:00Z,SERDP_08_080817,2017-08-08T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-01-LA03-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-02-LA03-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,28.51849365,2173.914795,86956.5918,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170420-03-LA03-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-04-LA03-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-05-LA03-ANFO,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-06-LA03-ANFO,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-07-LA03-INNE,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-08-LA03-INNE,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_05_080417,2017-08-04T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-09-LA03-ANFO,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-10-LA03-ANFO,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-11-LA03-INNE,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170420-12-LA03-LICL,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,29.89020348,761.2342529,30449.37012,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170421-01-LA05-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170421-02-LA05-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,35.14836884,23.608333589999997,944.333344,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170421-03-LA05-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,30.95261383,377.34268190000006,15093.70728,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170421-04-LA05-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,29.87306404,769.9016112999999,30796.06445,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170421-05-LA05-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170421-06-LA05-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,35.04056931,25.350742339999996,1014.029694,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170421-07-LA05-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,37.07577896,6.608964443,264.358578,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170421-08-LA05-LISP,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170421-09-LA05-LICL,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170421-10-LA05-LICL,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,35.48970795,18.84267616,753.707047,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170421-11-LA05-ANFO,DPW_072017_SERDP_1,2017-07-20T00:00:00Z,SERDP_02_072717,2017-07-27T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
